country,customer_id,boxes_taken,activation_channel,state,recipe_score_count,recipe_score_freq,app_uses,app_store
AU,8637,45,G,C,75,0,0,
AU,8638,65,F,C,55,0,5,google
AU,8639,70,A,L,60,0,30,itunes
AU,8640,210,A,N,60,0.583333333,25,itunes
AU,8641,30,B,L,60,0,20,itunes
AU,8642,15,B,W,55,0,25,itunes
AU,8643,75,A,C,45,0.444444444,30,itunes
AU,8644,20,C,S,75,0.266666667,45,itunes
AU,8645,200,A,L,45,0,5,google
AU,8646,25,C,N,45,0,10,itunes
AU,8647,20,C,C,45,0,0,
AU,8648,40,C,C,45,0,35,itunes
AU,8649,20,C,L,75,0,40,itunes
AU,8650,65,F,N,60,0,0,
AU,8651,15,C,L,45,0,80,itunes
AU,8652,15,F,N,75,0,0,
AU,8653,35,C,C,45,0,20,itunes
AU,8654,45,F,L,45,0,25,google
AU,8655,55,F,L,45,0,30,itunes
AU,8656,80,C,S,65,0,0,itunes
AU,8657,40,C,C,80,0.5,25,itunes
AU,8658,110,F,N,45,0,5,itunes
AU,8659,15,C,N,45,0,0,itunes
AU,8660,40,C,C,75,0.2,0,
AU,8661,50,C,N,45,0,10,itunes
AU,8662,80,A,W,60,0,20,itunes
AU,8663,25,C,N,45,0,35,google
AU,8664,20,F,W,45,0,20,itunes
AU,8665,80,F,N,45,0,30,google
AU,8666,215,C,L,45,0,10,itunes
AU,8667,15,C,C,65,0,0,
AU,8668,70,C,L,70,0.571428571,35,itunes
AU,8669,120,C,W,45,0.666666667,25,itunes
AU,8670,235,C,L,75,0,10,itunes
AU,8671,15,B,N,75,0,15,itunes
AU,8672,65,C,C,65,0.384615385,35,itunes
AU,8673,50,C,N,55,0,25,itunes
AU,8674,20,C,N,45,0,0,
AU,8675,15,C,W,45,0,0,
AU,8676,95,B,L,45,0,0,google
AU,8677,15,C,L,55,0,0,
AU,8678,135,F,L,45,0,5,itunes
AU,8679,45,F,L,45,0.333333333,0,
AU,8680,20,C,L,45,0,0,
AU,8681,30,G,N,60,0.333333333,15,itunes
AU,8682,60,C,L,45,0,10,itunes
AU,8683,195,A,L,60,0.333333333,20,itunes
AU,8684,120,C,N,45,0,30,itunes
AU,8685,70,C,A,45,0,25,google
AU,8686,20,A,A,45,0,25,google
AU,8687,60,F,N,45,0,0,itunes
AU,8688,20,A,N,75,0.333333333,45,itunes
AU,8689,70,B,N,45,0,20,itunes
AU,8690,25,F,W,50,0,25,itunes
AU,8691,130,A,C,75,0,20,itunes
AU,8692,150,F,S,60,0,0,google
AU,8693,95,B,N,45,0.444444444,45,itunes
AU,8694,35,C,N,45,0,10,itunes
AU,8695,15,D,W,45,0,5,itunes
AU,8696,15,A,W,60,0,35,itunes
AU,8697,55,A,L,45,0.222222222,35,itunes
AU,8698,65,F,C,45,0.222222222,25,itunes
AU,8699,25,G,S,45,0,20,itunes
AU,8700,20,A,C,45,0,0,google
AU,8701,20,F,N,60,0,20,itunes
AU,8702,135,C,L,45,0,0,
AU,8703,210,F,C,45,0,15,google
AU,8704,20,F,C,45,0,45,itunes
AU,8705,60,B,N,75,1,30,itunes
AU,8706,170,A,L,60,0,20,itunes
AU,8707,240,F,S,45,0,0,
AU,8708,60,F,W,60,0,15,google
AU,8709,70,C,C,75,0,5,itunes
AU,8710,215,D,C,45,0,0,itunes
AU,8711,20,D,C,45,0,40,itunes
AU,8712,170,F,S,60,0,0,
AU,8713,55,F,C,65,0,20,itunes
AU,8714,75,A,T,60,0,20,itunes
AU,8715,160,G,N,60,0.583333333,0,
AU,8716,160,E,C,60,0.25,20,itunes
AU,8717,55,F,L,60,0,25,itunes
AU,8718,135,F,S,75,0,0,google
AU,8719,180,C,W,65,0,25,itunes
AU,8720,250,F,N,60,0,15,google
AU,8721,260,F,L,45,0,0,
AU,8722,40,B,S,45,0,0,
AU,8723,50,F,N,45,0,20,itunes
AU,8724,35,D,C,45,0,0,
AU,8725,65,A,W,55,0,40,itunes
AU,8726,15,E,S,60,0,0,
AU,8727,20,C,T,45,0,0,
AU,8728,80,A,L,75,0.666666667,40,itunes
AU,8729,90,C,C,60,0,15,google
AU,8730,240,F,L,55,0,20,itunes
AU,8731,45,C,C,45,0,10,google
AU,8732,100,B,W,75,0,20,itunes
AU,8733,20,C,W,45,0.333333333,0,
AU,8734,90,G,C,45,0,20,google
AU,8735,90,B,W,45,0,20,google
AU,8736,20,F,L,45,0,0,
AU,8737,130,C,L,65,0,20,itunes
AU,8738,30,A,N,70,0,25,itunes
AU,8739,255,F,A,60,0.333333333,15,itunes
AU,8740,15,C,L,45,0,10,google
AU,8741,45,D,C,45,0,20,itunes
AU,8742,245,F,C,45,0,25,itunes
AU,8743,35,F,L,45,0,15,itunes
AU,8744,15,G,N,75,0.333333333,25,itunes
AU,8745,100,B,N,75,0,25,itunes
AU,8746,50,F,T,45,0,0,
AU,8747,15,A,W,45,0,30,itunes
AU,8748,120,C,L,45,0,20,google
AU,8749,35,A,L,65,0,20,itunes
AU,8750,50,C,W,60,0,0,itunes
AU,8751,25,A,W,45,0.222222222,25,itunes
AU,8752,30,F,C,50,0,0,
AU,8753,245,C,L,55,0.363636364,20,itunes
AU,8754,45,D,C,45,0.333333333,25,itunes
AU,8755,25,F,A,45,0,20,itunes
AU,8756,255,A,L,45,0.555555556,10,itunes
AU,8757,25,C,N,60,0,0,
AU,8758,180,D,C,45,0,0,itunes
AU,8759,40,C,S,75,0,15,google
AU,8760,65,A,C,60,0.583333333,5,itunes
AU,8761,55,C,C,60,0,15,google
AU,8762,30,F,A,45,0,0,
AU,8763,30,C,L,60,0,15,itunes
AU,8764,20,C,S,45,0,0,
AU,8765,25,C,C,45,0,30,google
AU,8766,65,G,L,45,0,0,
AU,8767,15,G,N,75,0,0,
AU,8768,85,C,W,45,0,10,google
AU,8769,25,C,L,75,0,20,itunes
AU,8770,20,D,W,45,0,30,google
AU,8771,15,A,N,45,0,25,itunes
AU,8772,40,C,S,45,0,15,google
AU,8773,15,D,C,45,0,0,
AU,8774,195,A,W,60,0,20,itunes
AU,8775,60,F,N,45,0,25,itunes
AU,8776,180,C,N,45,0,0,
AU,8777,95,C,C,60,1,20,itunes
AU,8778,120,B,L,55,0,25,itunes
AU,8779,30,F,W,45,0,10,itunes
AU,8780,40,C,L,45,0,0,itunes
AU,8781,100,C,L,45,0,15,itunes
AU,8782,20,C,C,50,0.5,20,itunes
AU,8783,25,F,N,60,0,15,itunes
AU,8784,50,F,N,75,0,10,itunes
AU,8785,215,F,L,45,0.333333333,0,google
AU,8786,20,C,N,45,1,20,itunes
AU,8787,15,C,L,50,0,40,itunes
AU,8788,15,C,L,45,0,30,itunes
AU,8789,75,F,N,45,0,0,itunes
AU,8790,60,C,L,55,0.363636364,10,itunes
AU,8791,230,G,N,75,0,10,itunes
AU,8792,115,F,W,65,0.230769231,20,google
AU,8793,75,B,L,60,0.25,20,itunes
AU,8794,225,A,L,45,0,0,
AU,8795,265,C,L,45,0.555555556,0,
AU,8796,25,C,C,45,0,40,itunes
AU,8797,20,F,N,45,0,30,itunes
AU,8798,30,C,S,60,0.083333333,0,
AU,8799,45,F,W,60,0,20,google
AU,8800,170,A,S,60,0,5,itunes
AU,8801,15,C,W,45,0,15,google
AU,8802,110,A,N,60,0.333333333,25,itunes
AU,8803,40,A,L,45,0,0,
AU,8804,265,D,C,55,0,0,
AU,8805,265,C,L,55,0,20,itunes
AU,8806,120,G,N,45,0,20,itunes
AU,8807,20,C,C,70,0,30,itunes
AU,8808,220,F,C,80,0.0625,20,itunes
AU,8809,60,C,L,55,0.636363636,15,itunes
AU,8810,30,B,N,45,0,15,itunes
AU,8811,20,D,C,45,0,20,itunes
AU,8812,20,C,L,65,0,25,itunes
AU,8813,30,F,N,55,0,15,itunes
AU,8814,15,C,C,50,0,70,itunes
AU,8815,15,C,N,45,0,0,
AU,8816,65,G,N,45,0.111111111,15,itunes
AU,8817,175,F,W,60,0,30,itunes
AU,8818,30,F,L,60,0,0,
AU,8819,155,C,W,75,0,25,itunes
AU,8820,30,C,N,45,0,15,google
AU,8821,90,C,T,60,0,0,itunes
AU,8822,140,B,C,60,0,5,itunes
AU,8823,30,F,N,75,0.066666667,20,itunes
AU,8824,120,D,C,45,0,30,google
AU,8825,25,F,C,60,0,20,itunes
AU,8826,25,C,S,60,0,30,itunes
AU,8827,15,C,T,75,0,20,itunes
AU,8828,185,C,W,65,0,0,
AU,8829,100,B,L,45,0.333333333,25,itunes
AU,8830,35,F,L,55,0,0,
AU,8831,25,B,C,75,0,10,itunes
AU,8832,35,C,L,65,0.307692308,15,google
AU,8833,100,E,N,60,0,25,itunes
AU,8834,185,A,C,75,0.333333333,20,itunes
AU,8835,100,G,L,60,0.166666667,20,google
AU,8836,45,C,C,45,0,20,google
AU,8837,60,F,N,60,0,5,itunes
AU,8838,15,C,C,65,0,20,itunes
AU,8839,160,F,N,60,0,25,itunes
AU,8840,25,F,C,45,0,15,google
AU,8841,105,F,L,50,0,5,itunes
AU,8842,100,C,C,60,0,25,itunes
AU,8843,105,F,N,60,0,25,itunes
AU,8844,25,A,C,75,0,15,itunes
AU,8845,40,F,N,60,0,0,
AU,8846,70,C,L,60,0,25,google
AU,8847,75,A,W,75,0,20,itunes
AU,8848,15,A,A,75,0,35,itunes
AU,8849,50,D,C,45,0,25,itunes
AU,8850,25,D,C,45,0,0,
AU,8851,50,E,C,45,0,20,itunes
AU,8852,60,A,N,75,0,20,itunes
AU,8853,165,B,C,75,0.466666667,30,itunes
AU,8854,15,F,L,60,0,25,itunes
AU,8855,15,F,W,45,0,15,itunes
AU,8856,45,C,C,45,0.333333333,0,
AU,8857,75,F,C,55,0,0,
AU,8858,55,A,L,45,0,0,
AU,8859,30,C,L,45,0,15,itunes
AU,8860,245,A,L,55,0,45,itunes
AU,8861,180,D,C,45,0,5,itunes
AU,8862,25,F,L,60,0.333333333,40,itunes
AU,8863,205,F,C,75,0.333333333,5,itunes
AU,8864,85,B,L,45,0,20,itunes
AU,8865,35,F,L,75,0,10,itunes
AU,8866,150,F,N,45,0.333333333,15,google
AU,8867,25,B,S,60,0,15,itunes
AU,8868,260,F,T,60,0.166666667,30,itunes
AU,8869,25,C,L,45,0,30,google
AU,8870,90,E,W,75,0,20,itunes
AU,8871,65,C,T,60,0,15,itunes
AU,8872,25,C,L,45,0,20,itunes
AU,8873,85,A,C,45,0.777777778,15,itunes
AU,8874,245,F,W,75,0,20,google
AU,8875,30,C,S,60,0,35,itunes
AU,8876,230,F,L,45,0,25,itunes
AU,8877,15,F,N,45,0,0,
AU,8878,40,G,N,60,0,0,
AU,8879,120,F,L,75,0,20,itunes
AU,8880,60,F,L,60,0,15,itunes
AU,8881,150,A,C,60,0.333333333,0,itunes
AU,8882,195,G,N,60,0,15,itunes
AU,8883,25,C,L,60,0.416666667,55,itunes
AU,8884,45,G,N,45,0.333333333,20,itunes
AU,8885,25,C,N,45,0,15,google
AU,8886,50,E,C,75,1,20,itunes
AU,8887,20,F,W,70,0,25,google
AU,8888,95,C,C,55,0,35,itunes
AU,8889,20,G,C,45,0,20,itunes
AU,8890,120,C,L,75,0.333333333,25,itunes
AU,8891,35,F,C,45,0,0,itunes
AU,8892,150,A,C,55,0,25,google
AU,8893,40,E,N,45,0,25,itunes
AU,8894,20,F,N,45,0,0,
AU,8895,15,A,W,45,0.333333333,0,
AU,8896,15,C,L,45,0.333333333,50,itunes
AU,8897,15,C,C,45,0.333333333,85,itunes
AU,8898,30,C,W,60,0,25,itunes
AU,8899,15,B,C,60,0,20,itunes
AU,8900,45,B,W,45,0,15,itunes
AU,8901,55,F,N,45,0.111111111,35,itunes
AU,8902,150,C,C,45,0.333333333,25,itunes
AU,8903,20,F,L,60,0,5,itunes
AU,8904,250,F,N,45,0,20,itunes
AU,8905,80,C,L,55,0,30,itunes
AU,8906,30,C,C,45,0,15,google
AU,8907,240,F,N,45,0.777777778,20,itunes
AU,8908,65,B,L,45,0,20,itunes
AU,8909,245,B,N,75,0,20,itunes
AU,8910,20,C,L,60,0,25,itunes
AU,8911,15,C,N,45,0,20,itunes
AU,8912,25,A,A,60,0.333333333,25,google
AU,8913,205,E,C,45,0.333333333,20,itunes
AU,8914,45,C,N,45,0,0,itunes
AU,8915,35,A,C,45,0,0,itunes
AU,8916,195,C,L,45,0,0,google
AU,8917,95,F,C,60,0.333333333,5,itunes
AU,8918,60,B,L,45,0,40,itunes
AU,8919,30,D,N,45,0,25,itunes
AU,8920,200,E,W,75,0,20,google
AU,8921,175,B,N,60,0.166666667,20,itunes
AU,8922,65,C,L,60,0,25,itunes
AU,8923,75,F,N,75,0.333333333,35,itunes
AU,8924,25,A,L,75,0,0,
AU,8925,190,F,C,45,0,0,
AU,8926,70,C,N,75,0,10,itunes
AU,8927,140,A,W,45,0,0,
AU,8928,15,C,L,45,0,0,
AU,8929,75,C,W,45,0.666666667,20,itunes
AU,8930,20,A,L,50,0,45,itunes
AU,8931,170,F,A,45,0,20,google
AU,8932,20,F,L,45,0,10,itunes
AU,8933,35,B,W,45,0,15,google
AU,8934,15,A,C,45,0,15,itunes
AU,8935,235,E,N,45,0,20,itunes
AU,8936,170,B,L,75,1,25,google
AU,8937,15,A,L,75,0,40,google
AU,8938,35,B,A,45,0,40,itunes
AU,8939,115,A,N,60,0.5,15,itunes
AU,8940,35,F,L,60,0,15,itunes
AU,8941,20,C,L,75,0,35,itunes
AU,8942,80,F,C,45,0,20,itunes
AU,8943,20,F,N,45,0,0,
AU,8944,50,F,W,45,0,0,
AU,8945,75,F,L,45,0.333333333,20,itunes
AU,8946,15,E,C,50,0.3,70,itunes
AU,8947,160,G,N,60,0.25,15,itunes
AU,8948,45,C,C,65,0,15,google
AU,8949,60,F,L,75,0.333333333,20,google
AU,8950,30,C,L,75,0.333333333,30,itunes
AU,8951,155,A,S,55,0,0,itunes
AU,8952,250,B,N,75,0,30,google
AU,8953,30,A,W,45,0,20,itunes
AU,8954,215,G,A,75,1,20,itunes
AU,8955,50,B,W,75,0,35,itunes
AU,8956,105,C,L,45,0,15,itunes
AU,8957,235,G,W,45,0,0,
AU,8958,15,C,C,75,0,0,
AU,8959,45,F,L,70,0,15,itunes
AU,8960,60,C,L,45,0,0,
AU,8961,35,C,W,65,0,10,itunes
AU,8962,30,G,C,60,0.083333333,0,
AU,8963,40,C,C,45,0.333333333,0,itunes
AU,8964,45,A,L,45,0,20,itunes
AU,8965,20,C,C,60,0,20,google
AU,8966,15,A,N,75,0,25,google
AU,8967,15,A,W,50,0,25,itunes
AU,8968,130,F,N,75,0,0,itunes
AU,8969,240,C,N,60,0,10,itunes
AU,8970,30,C,C,45,0.666666667,20,itunes
AU,8971,40,C,C,75,0,30,google
AU,8972,95,C,N,45,0,20,google
AU,8973,25,C,L,60,0,70,itunes
AU,8974,15,F,C,45,0.111111111,65,google
AU,8975,65,C,N,45,0,35,itunes
AU,8976,20,C,L,75,0,0,
AU,8977,20,C,S,75,0,25,itunes
AU,8978,30,F,W,60,0,25,itunes
AU,8979,120,C,C,65,0,20,itunes
AU,8980,105,D,W,45,0.111111111,30,itunes
AU,8981,20,F,W,60,0,20,itunes
AU,8982,50,F,W,75,0,15,google
AU,8983,45,F,N,60,0,10,itunes
AU,8984,120,G,C,75,0.066666667,20,google
AU,8985,85,C,W,45,0.333333333,20,itunes
AU,8986,40,C,S,55,0,15,itunes
AU,8987,25,A,W,60,0,20,itunes
AU,8988,15,C,S,45,0,20,itunes
AU,8989,80,A,T,55,0,10,google
AU,8990,30,F,S,75,0.4,15,itunes
AU,8991,55,C,L,60,0,15,itunes
AU,8992,90,C,L,60,0,15,itunes
AU,8993,185,F,W,45,0,20,itunes
AU,8994,115,C,W,45,0,30,itunes
AU,8995,15,C,W,45,0,50,google
AU,8996,260,A,W,45,0.444444444,20,itunes
AU,8997,100,F,W,75,0,40,itunes
AU,8998,60,B,C,45,0,20,google
AU,8999,75,B,L,60,0,20,itunes
AU,9000,35,B,L,75,0,15,google
AU,9001,235,F,L,60,0.666666667,20,itunes
AU,9002,95,F,S,45,0,25,itunes
AU,9003,30,A,W,60,0,5,itunes
AU,9004,230,F,C,60,0,0,itunes
AU,9005,45,F,C,45,0,15,google
AU,9006,115,C,L,75,0.333333333,20,itunes
AU,9007,245,C,S,50,0.3,0,itunes
AU,9008,40,F,W,75,0,20,itunes
AU,9009,95,G,C,45,0,25,google
AU,9010,125,C,W,45,0.222222222,40,itunes
AU,9011,15,C,L,60,0,45,itunes
AU,9012,185,A,T,75,0.6,0,google
AU,9013,40,C,N,45,0,15,itunes
AU,9014,90,C,W,60,0,20,google
AU,9015,70,C,W,75,0,20,itunes
AU,9016,60,A,L,45,0,15,itunes
AU,9017,85,A,W,45,0,25,itunes
AU,9018,50,F,L,70,0,30,google
AU,9019,15,C,W,55,0.090909091,15,itunes
AU,9020,115,A,W,45,0.111111111,25,itunes
AU,9021,25,A,L,65,0,5,google
AU,9022,30,C,W,75,0,30,google
AU,9023,20,C,W,60,0.333333333,10,google
AU,9024,15,F,W,55,0,10,itunes
AU,9025,20,C,W,55,0,45,itunes
AU,9026,105,B,C,50,0.3,20,itunes
AU,9027,40,C,N,75,0,0,itunes
AU,9028,30,C,C,45,0,25,google
AU,9029,210,G,N,45,0,15,itunes
AU,9030,60,F,C,75,0,20,google
AU,9031,20,C,L,45,0,0,
AU,9032,180,C,N,75,0.333333333,20,itunes
AU,9033,25,B,L,60,0,20,itunes
AU,9034,95,A,N,45,0,15,itunes
AU,9035,20,E,N,45,0,10,google
AU,9036,45,C,C,45,0,70,itunes
AU,9037,15,C,N,45,0,30,itunes
AU,9038,150,F,N,75,0,5,google
AU,9039,15,C,N,45,0,0,
AU,9040,140,F,L,55,0.454545455,15,itunes
AU,9041,45,G,L,45,0.222222222,20,itunes
AU,9042,70,C,N,45,0,0,itunes
AU,9043,35,A,L,70,0,20,itunes
AU,9044,20,C,L,60,0,15,itunes
AU,9045,115,C,L,65,0.384615385,10,itunes
AU,9046,15,C,N,45,0.333333333,0,
AU,9047,190,C,L,60,0,0,
AU,9048,65,C,N,45,0,0,
AU,9049,250,A,W,45,0.333333333,35,itunes
AU,9050,220,C,N,45,0,25,itunes
AU,9051,15,C,L,45,0,20,google
AU,9052,25,C,L,55,0,20,itunes
AU,9053,15,G,N,45,0,20,itunes
AU,9054,140,F,C,50,0,30,itunes
AU,9055,145,C,C,55,0,15,itunes
AU,9056,30,C,C,75,0,0,
AU,9057,40,G,C,50,0,20,itunes
AU,9058,30,A,L,50,0.5,45,itunes
AU,9059,20,C,S,55,0,40,itunes
AU,9060,90,C,C,45,0,20,google
AU,9061,60,C,L,55,0,25,itunes
AU,9062,25,C,L,45,0,0,
AU,9063,65,C,C,45,0,0,
AU,9064,30,C,L,45,0,0,
AU,9065,45,C,N,55,0.181818182,25,itunes
AU,9066,20,C,C,80,0.125,20,itunes
AU,9067,25,A,W,55,0,45,itunes
AU,9068,20,C,N,75,0,35,google
AU,9069,125,C,C,45,0,0,google
AU,9070,80,C,N,45,0.333333333,0,
AU,9071,25,A,N,70,0.357142857,20,itunes
AU,9072,70,C,L,45,0,10,itunes
AU,9073,120,C,N,70,1,0,
AU,9074,250,F,C,75,0,15,google
AU,9075,115,E,L,45,0,0,itunes
AU,9076,20,A,L,45,0,50,itunes
AU,9077,25,C,L,45,0,0,
AU,9078,60,G,N,60,0,20,itunes
AU,9079,35,G,C,45,0,15,itunes
AU,9080,15,F,L,60,0,20,itunes
AU,9081,30,C,S,75,0,0,
AU,9082,90,F,N,45,0.333333333,0,google
AU,9083,210,F,N,45,0.222222222,10,itunes
AU,9084,35,B,C,60,0,25,itunes
AU,9085,50,A,A,45,0.222222222,5,google
AU,9086,15,D,N,45,0,55,itunes
AU,9087,135,F,N,60,0,20,itunes
AU,9088,30,C,W,45,0,25,itunes
AU,9089,245,F,N,45,0.222222222,40,itunes
AU,9090,25,C,N,60,0,25,google
AU,9091,15,C,N,45,0.222222222,80,itunes
AU,9092,265,A,W,60,0.333333333,20,itunes
AU,9093,60,F,N,60,0,15,itunes
AU,9094,40,F,W,60,0,10,itunes
AU,9095,75,F,A,75,0,10,itunes
AU,9096,165,A,W,60,0.333333333,20,itunes
AU,9097,155,F,N,45,0,20,itunes
AU,9098,35,A,L,45,0,25,itunes
AU,9099,140,C,C,45,0,0,itunes
AU,9100,235,B,N,45,0,10,itunes
AU,9101,85,C,N,60,0,20,itunes
AU,9102,20,C,N,45,0.333333333,0,
AU,9103,15,C,C,45,0,80,itunes
AU,9104,65,G,C,45,0,15,google
AU,9105,45,C,C,45,0,0,google
AU,9106,15,C,L,45,0,0,
AU,9107,25,C,L,60,0,40,itunes
AU,9108,30,C,N,60,0,0,
AU,9109,255,C,C,45,0,0,itunes
AU,9110,200,F,L,50,0,5,itunes
AU,9111,15,F,C,45,0,35,google
AU,9112,55,B,C,60,0,25,itunes
AU,9113,70,F,N,60,0.083333333,20,itunes
AU,9114,55,A,L,75,0,25,itunes
AU,9115,30,F,N,45,0,0,
AU,9116,20,F,S,45,0,25,itunes
AU,9117,15,F,N,75,0,35,itunes
AU,9118,75,C,W,65,0,35,itunes
AU,9119,25,F,L,60,0,0,itunes
AU,9120,85,C,N,60,0.333333333,20,google
AU,9121,20,G,N,45,0,25,itunes
AU,9122,165,D,N,45,0.333333333,0,
AU,9123,15,B,C,60,0,0,
AU,9124,60,G,W,45,0.333333333,15,google
AU,9125,160,F,N,45,0,0,itunes
AU,9126,65,A,W,60,0,30,itunes
AU,9127,15,D,L,45,0,15,google
AU,9128,35,C,L,45,0,20,itunes
AU,9129,30,F,W,75,0,35,google
AU,9130,195,C,N,45,0,0,
AU,9131,15,C,L,45,0,10,google
AU,9132,20,F,W,45,0,0,
AU,9133,35,C,W,45,0,5,itunes
AU,9134,50,A,C,45,0.333333333,20,google
AU,9135,260,A,N,60,0.333333333,0,
AU,9136,40,G,S,45,0,20,itunes
AU,9137,135,D,N,45,0.333333333,20,google
AU,9138,60,C,C,50,0,20,itunes
AU,9139,70,A,W,45,0,0,
AU,9140,125,F,N,45,0.333333333,20,itunes
AU,9141,65,C,N,45,0.666666667,25,itunes
AU,9142,25,C,L,45,0,0,
AU,9143,35,C,C,45,0,25,itunes
AU,9144,20,A,N,75,0.4,25,itunes
AU,9145,25,C,S,45,0,15,google
AU,9146,15,C,N,65,0,20,itunes
AU,9147,30,C,L,75,0,20,itunes
AU,9148,15,F,N,45,0,25,google
AU,9149,165,F,N,60,0,25,itunes
AU,9150,80,C,N,45,0,0,itunes
AU,9151,20,C,W,45,0,35,itunes
AU,9152,35,A,N,60,0,15,itunes
AU,9153,65,C,C,60,0,15,itunes
AU,9154,35,F,L,75,0.266666667,10,itunes
AU,9155,15,C,L,65,0.461538462,0,
AU,9156,165,C,C,45,0,0,
AU,9157,15,C,N,45,0.333333333,0,
AU,9158,55,A,N,45,0,15,itunes
AU,9159,30,C,L,45,0,0,
AU,9160,40,D,C,60,0,0,
AU,9161,15,F,N,45,0,5,google
AU,9162,45,C,L,55,0.545454545,35,itunes
AU,9163,210,C,L,75,0,20,itunes
AU,9164,200,D,N,45,0,10,itunes
AU,9165,100,C,L,60,0,30,itunes
AU,9166,230,C,L,75,0.266666667,30,itunes
AU,9167,30,F,N,45,0,20,itunes
AU,9168,20,D,C,45,0,20,google
AU,9169,45,B,S,45,0,30,itunes
AU,9170,40,D,C,45,0.666666667,30,itunes
AU,9171,185,C,N,60,0.333333333,30,itunes
AU,9172,40,C,C,65,0,40,itunes
AU,9173,20,E,L,45,0,15,itunes
AU,9174,60,C,L,50,0,5,google
AU,9175,80,F,S,45,0.333333333,25,itunes
AU,9176,80,C,N,65,0,30,itunes
AU,9177,30,G,N,75,0.333333333,0,
AU,9178,20,A,N,55,0,0,
AU,9179,35,C,C,55,0,5,google
AU,9180,250,F,S,45,0,0,itunes
AU,9181,85,F,L,45,0,0,
AU,9182,25,C,C,75,0,15,itunes
AU,9183,235,C,N,45,0,5,google
AU,9184,235,B,C,45,0,20,itunes
AU,9185,15,C,N,45,0,0,
AU,9186,100,B,L,45,0,30,itunes
AU,9187,35,C,W,70,0.071428571,30,google
AU,9188,220,B,C,45,0.333333333,20,itunes
AU,9189,80,C,L,65,0.153846154,20,itunes
AU,9190,215,C,C,60,0.666666667,0,
AU,9191,15,D,N,45,0,15,itunes
AU,9192,30,A,C,45,0,15,itunes
AU,9193,15,D,L,60,0,95,itunes
AU,9194,80,C,N,45,0,20,itunes
AU,9195,215,A,L,55,0.636363636,40,itunes
AU,9196,65,A,L,45,0,0,itunes
AU,9197,120,G,N,45,0,20,itunes
AU,9198,110,F,L,45,0,20,itunes
AU,9199,15,C,W,45,0,5,itunes
AU,9200,60,C,C,45,0.333333333,0,
AU,9201,95,F,C,45,0,20,itunes
AU,9202,100,D,W,45,0,0,
AU,9203,155,F,C,45,0,10,itunes
AU,9204,100,C,S,45,0,20,itunes
AU,9205,15,B,S,75,0,0,
AU,9206,25,D,C,45,0,0,
AU,9207,20,C,W,50,0.4,40,google
AU,9208,60,C,W,55,0,20,itunes
AU,9209,140,C,C,45,0,10,itunes
AU,9210,55,F,C,75,0,10,itunes
AU,9211,15,C,L,60,0,0,
AU,9212,40,F,C,60,0,20,itunes
AU,9213,65,D,C,45,0,10,itunes
AU,9214,35,F,C,45,0,25,itunes
AU,9215,35,D,C,60,0,10,itunes
AU,9216,30,F,C,45,0,0,google
AU,9217,20,C,L,65,0.384615385,30,itunes
AU,9218,40,C,L,75,0,60,google
AU,9219,195,A,L,60,0,10,itunes
AU,9220,20,E,N,45,0,0,
AU,9221,15,C,N,50,0,20,itunes
AU,9222,20,C,S,45,0,45,itunes
AU,9223,130,G,N,50,0,20,itunes
AU,9224,165,A,W,75,0.133333333,20,google
AU,9225,110,D,N,45,0,25,itunes
AU,9226,55,C,N,45,0,20,google
AU,9227,45,C,N,100,0,25,itunes
AU,9228,200,F,C,55,0,0,
AU,9229,120,F,W,75,0,25,itunes
AU,9230,185,F,L,60,0,0,
AU,9231,175,A,N,60,0,20,itunes
AU,9232,135,A,L,45,0.666666667,15,google
AU,9233,30,B,N,45,0,25,google
AU,9234,165,A,L,55,0,25,itunes
AU,9235,20,D,N,45,0,25,itunes
AU,9236,15,C,W,50,0,95,itunes
AU,9237,20,C,C,45,0,15,google
AU,9238,15,F,C,60,0,5,google
AU,9239,95,D,C,55,0,10,itunes
AU,9240,15,A,N,45,0,30,itunes
AU,9241,70,C,N,75,0,20,google
AU,9242,20,D,N,45,0,0,
AU,9243,65,D,C,45,0,15,itunes
AU,9244,35,A,W,45,0,10,itunes
AU,9245,50,F,N,45,0.333333333,15,google
AU,9246,30,F,C,75,0,30,google
AU,9247,15,D,N,45,0,40,itunes
AU,9248,20,C,C,45,0,25,itunes
AU,9249,235,B,N,60,0,30,itunes
AU,9250,15,F,N,45,0,45,itunes
AU,9251,15,A,N,45,0,0,
AU,9252,15,C,C,45,0,15,google
AU,9253,135,B,W,60,0,0,google
AU,9254,65,D,C,60,0.333333333,20,google
AU,9255,15,B,L,75,0,20,itunes
AU,9256,15,F,S,45,0,90,itunes
AU,9257,15,F,C,45,0,20,itunes
AU,9258,15,D,C,60,0,10,itunes
AU,9259,15,D,C,45,0,0,
AU,9260,20,D,C,45,0,0,
AU,9261,60,D,C,45,0,0,
AU,9262,15,C,S,60,0.25,0,
AU,9263,25,B,L,75,0,0,
AU,9264,15,A,L,60,0,30,itunes
AU,9265,30,D,N,45,0.333333333,20,itunes
AU,9266,20,C,C,45,0,15,itunes
AU,9267,100,C,L,65,0,5,itunes
AU,9268,70,C,L,60,0.333333333,20,itunes
AU,9269,200,F,L,75,0.333333333,0,itunes
AU,9270,195,F,C,55,0,0,
AU,9271,15,D,C,45,0,15,google
